athlete_id,t,x,y
athlete_001,1489.202485,0.5,0.5743651815425386
athlete_001,1490.202485,0.5,0.576640571654602
athlete_001,1491.202485,0.5,0.5789159617666655
athlete_001,1492.202485,0.5,0.581191351878729
athlete_001,1493.202485,0.5,0.5834667419907924
athlete_001,1494.202485,0.5,0.585742132102856
athlete_001,1495.202485,0.5,0.5880175222149193
athlete_001,1496.202485,0.5,0.5902929123269829
athlete_001,1497.202485,0.5,0.5925683024390463
athlete_001,1498.202485,0.5,0.5948436925511098
athlete_001,1499.202485,0.5,0.5971190826631734
athlete_001,1500.202485,0.5,0.5993944727752367
athlete_001,1501.202485,0.5,0.6016698628873003
athlete_001,1502.202485,0.5,0.6039452529993637
athlete_001,1503.202485,0.5,0.6062206431114272
athlete_001,1504.202485,0.5,0.6084960332234908
athlete_001,1505.202485,0.5,0.6107714233355542
athlete_001,1506.202485,0.5,0.6130468134476177
athlete_001,1507.202485,0.5,0.6153222035596811
athlete_001,1508.202485,0.5,0.6175975936717446
athlete_001,1509.202485,0.5,0.6198729837838082
athlete_001,1510.202485,0.5,0.6221483738958715
athlete_001,1511.202485,0.5,0.6244237640079351
athlete_001,1512.202485,0.5,0.6266991541199987
athlete_001,1513.202485,0.5,0.628974544232062
athlete_001,1514.202485,0.5,0.6312499343441256
athlete_001,1515.202485,0.5,0.6335253244561889
athlete_001,1516.202485,0.5,0.6358007145682525
athlete_001,1517.202485,0.5,0.638076104680316
athlete_001,1518.202485,0.5,0.6403514947923794
athlete_001,1519.202485,0.5,0.642626884904443
athlete_001,1520.202485,0.5,0.6449022750165064
athlete_001,1521.202485,0.5,0.6471776651285699
athlete_001,1522.202485,0.5,0.6494530552406333
athlete_001,1523.202485,0.5,0.6517284453526968
athlete_001,1524.202485,0.5,0.6540038354647604
athlete_001,1525.202485,0.5,0.6562792255768238
athlete_001,1526.202485,0.5,0.6585546156888873
athlete_001,1527.202485,0.5,0.6608300058009509
athlete_001,1528.202485,0.5,0.6631053959130142
athlete_001,1529.202485,0.5,0.6653807860250778
athlete_001,1530.202485,0.5,0.6676561761371411
athlete_001,1531.202485,0.5,0.6699315662492047
athlete_001,1532.202485,0.5,0.6722069563612681
athlete_001,1533.202485,0.5,0.6744823464733316
athlete_001,1534.202485,0.5,0.6767577365853952
athlete_001,1535.202485,0.5,0.6790331266974586
athlete_001,1536.202485,0.5,0.6813085168095221
athlete_001,1537.202485,0.5,0.6835839069215855
athlete_001,1538.202485,0.5,0.685859297033649
athlete_001,1539.202485,0.5,0.6881346871457126
athlete_001,1540.202485,0.5,0.690410077257776
athlete_001,1541.202485,0.5,0.6926854673698395
athlete_001,1542.202485,0.5,0.6949608574819031
athlete_001,1543.202485,0.5,0.6972362475939664
athlete_001,1544.202485,0.5,0.69951163770603
athlete_001,1545.202485,0.5,0.7017870278180933
athlete_001,1546.202485,0.5,0.7040624179301569
athlete_001,1547.202485,0.5,0.7063378080422205
athlete_001,1548.202485,0.5,0.7086131981542838
athlete_001,1549.202485,0.5,0.7108885882663474
athlete_001,1550.202485,0.5,0.7131639783784108
athlete_001,1551.202485,0.5,0.7154393684904743
athlete_001,1552.202485,0.5,0.7177147586025378
athlete_001,1553.202485,0.5,0.7199901487146012
athlete_001,1553.206815,0.5,0.72
athlete_001,1554.206815,0.5,0.7123503167485994
athlete_001,1555.206815,0.5,0.7047006334971989
athlete_001,1556.206815,0.5,0.6970509502457983
athlete_001,1557.206815,0.5,0.6894012669943977
athlete_001,1558.206815,0.5,0.6817515837429972
athlete_001,1559.206815,0.5,0.6741019004915967
athlete_001,1560.206815,0.5,0.6664522172401961
athlete_001,1561.206815,0.5,0.6588025339887955
athlete_001,1562.206815,0.5,0.6511528507373949
athlete_001,1563.206815,0.5,0.6435031674859945
athlete_001,1564.206815,0.5,0.6358534842345939
athlete_001,1565.206815,0.5,0.6282038009831933
athlete_001,1566.206815,0.5,0.6205541177317927
athlete_001,1567.206815,0.5,0.6129044344803922
athlete_001,1568.206815,0.5,0.6052547512289916
athlete_001,1569.206815,0.5,0.597605067977591
athlete_001,1570.206815,0.5,0.5899553847261905
athlete_001,1571.206815,0.5,0.58230570147479
athlete_001,1572.206815,0.5,0.5746560182233894
athlete_001,1573.206815,0.5,0.5670063349719888
athlete_001,1574.206815,0.5,0.5593566517205883
athlete_001,1575.206815,0.5,0.5517069684691878
athlete_001,1576.206815,0.5,0.5440572852177872
athlete_001,1577.206815,0.5,0.5364076019663866
athlete_001,1578.206815,0.5,0.5287579187149861
athlete_001,1579.206815,0.5,0.5211082354635855
athlete_001,1580.206815,0.5,0.513458552212185
athlete_001,1581.206815,0.5,0.5058088689607844
athlete_001,1582.206815,0.5,0.4981591857093839
athlete_001,1583.206815,0.5,0.4905095024579833
athlete_001,1584.206815,0.5,0.4828598192065827
athlete_001,1585.206815,0.5,0.47521013595518213
athlete_001,1586.206815,0.5,0.4675604527037816
athlete_001,1587.206815,0.5,0.4599107694523811
athlete_001,1588.206815,0.5,0.45226108620098054
athlete_001,1589.206815,0.5,0.44461140294957996
athlete_001,1590.206815,0.5,0.4369617196981794
athlete_001,1591.206815,0.5,0.42931203644677884
athlete_001,1592.206815,0.5,0.4216623531953783
athlete_001,1593.206815,0.5,0.41401266994397773
athlete_001,1594.206815,0.5,0.40636298669257714
athlete_001,1595.206815,0.5,0.3987133034411766
athlete_001,1596.206815,0.5,0.3910636201897761
athlete_001,1597.206815,0.5,0.3834139369383755
athlete_001,1598.206815,0.5,0.37576425368697497
athlete_001,1599.206815,0.5,0.3681145704355744
athlete_001,1600.206815,0.5,0.36046488718417385
athlete_001,1601.206815,0.5,0.35281520393277327
athlete_001,1602.206815,0.5,0.3451655206813727
athlete_001,1603.206815,0.5,0.3375158374299722
athlete_001,1604.206815,0.5,0.3298661541785716
athlete_001,1605.206815,0.5,0.32221647092717104
athlete_001,1606.206815,0.5,0.3145667876757705
athlete_001,1607.206815,0.5,0.3069171044243699
athlete_001,1608.206815,0.5,0.2992674211729694
athlete_001,1609.206815,0.5,0.2916177379215688
athlete_001,1610.206815,0.5,0.2839680546701682
athlete_001,1611.206815,0.5,0.27631837141876775
athlete_001,1612.206815,0.5,0.26866868816736716
athlete_001,1613.206815,0.5,0.26101900491596663
athlete_001,1614.206815,0.5,0.25336932166456605
athlete_001,1615.206815,0.5,0.24571963841316546
athlete_001,1616.206815,0.5,0.23806995516176493
athlete_001,1617.206815,0.5,0.23042027191036435
athlete_001,1618.206815,0.5,0.22277058865896388
athlete_001,1619.206815,0.5048790945924367,0.22
athlete_001,1620.206815,0.5125287778438373,0.22
athlete_001,1621.206815,0.5201784610952378,0.22
athlete_001,1622.206815,0.5278281443466384,0.22
athlete_001,1623.206815,0.5354778275980389,0.22
athlete_001,1624.206815,0.5431275108494394,0.22
athlete_001,1625.206815,0.55077719410084,0.22
athlete_001,1626.206815,0.5584268773522406,0.22
athlete_001,1627.206815,0.5660765606036412,0.22
athlete_001,1628.206815,0.5737262438550417,0.22
athlete_001,1629.206815,0.5813759271064423,0.22
athlete_001,1630.206815,0.5890256103578428,0.22
athlete_001,1631.206815,0.5966752936092433,0.22
athlete_001,1632.206815,0.6043249768606439,0.22
athlete_001,1633.206815,0.6119746601120445,0.22
athlete_001,1634.206815,0.6196243433634451,0.22
athlete_001,1635.206815,0.6272740266148457,0.22
athlete_001,1636.206815,0.6349237098662461,0.22
athlete_001,1637.206815,0.64,0.2174266068823533
athlete_001,1638.206815,0.64,0.2097769236309527
athlete_001,1639.206815,0.64,0.20212724037955224
athlete_001,1640.206815,0.64,0.19447755712815165
athlete_001,1641.206815,0.64,0.18682787387675107
athlete_001,1642.099384,0.64,0.17999999999999997
athlete_001,1643.099384,0.7734540483953394,0.18
athlete_001,1644.099384,0.9069080967906789,0.18
athlete_001,1645.099384,0.92,0.30036214518601817
athlete_001,1646.099384,0.92,0.43381619358135765
athlete_001,1647.099384,0.92,0.5672702419766971
athlete_001,1648.099384,0.92,0.7007242903720363
athlete_001,1649.099384,0.9058216612326241,0.82
athlete_001,1650.099384,0.7723676128372846,0.82
athlete_001,1651.099384,0.6389135644419451,0.82
athlete_001,1652.099384,0.5054595160466059,0.82
athlete_001,1653.099384,0.3720054676512664,0.82
athlete_001,1654.099384,0.23855141925592716,0.82
athlete_001,1655.099384,0.10509737086058768,0.82
athlete_001,1656.099384,0.08,0.7116433224652482
athlete_001,1657.099384,0.08,0.5781892740699089
athlete_001,1658.099384,0.08,0.44473522567456925
athlete_001,1659.099384,0.08,0.31128117727923
athlete_001,1660.099384,0.08217287111610976,0.18
athlete_001,1661.099384,0.21562691951144858,0.18
athlete_001,1662.099384,0.3490809679067883,0.18
athlete_001,1663.099384,0.48253501630212753,0.18
athlete_001,1664.099384,0.6159890646974672,0.18
athlete_001,1665.099384,0.7494431130928064,0.18
athlete_001,1666.099384,0.8828971614881457,0.18
athlete_001,1667.099384,0.92,0.27635120988348466
athlete_001,1668.099384,0.92,0.4098052582788243
athlete_001,1669.099384,0.92,0.5432593066741636
athlete_001,1670.099384,0.92,0.6767133550695034
athlete_001,1671.099384,0.92,0.8101674034648421
athlete_001,1672.099384,0.7963785481398179,0.82
athlete_001,1673.099384,0.6629244997444782,0.82
athlete_001,1674.099384,0.5294704513491385,0.82
athlete_001,1675.099384,0.3960164029537997,0.82
athlete_001,1676.099384,0.26256235455846,0.82
athlete_001,1677.099384,0.1291083061631203,0.82
athlete_001,1678.099384,0.08,0.7356542577677804
athlete_001,1679.099384,0.08,0.6022002093724425
athlete_001,1680.099384,0.08,0.46874616097710275
athlete_001,1681.099384,0.08,0.33529211258176306
athlete_001,1682.099384,0.08,0.20183806418642336
athlete_001,1683.099384,0.19161598420891574,0.18
athlete_001,1684.099384,0.32507003260425543,0.18
athlete_001,1685.099384,0.45852408099959513,0.18
athlete_001,1686.099384,0.5919781293949348,0.18
athlete_001,1687.099384,0.725432177790274,0.18
athlete_001,1688.099384,0.8588862261856128,0.18
athlete_001,1689.099384,0.92,0.2523402745809514
athlete_001,1690.099384,0.92,0.38579432297629107
athlete_001,1691.099384,0.92,0.5192483713716307
athlete_001,1692.099384,0.92,0.6527024197669695
athlete_001,1693.099384,0.92,0.7861564681623092
athlete_001,1694.099384,0.8203894834423507,0.82
athlete_001,1695.099384,0.686935435047011,0.82
athlete_001,1696.099384,0.5534813866516722,0.82
athlete_001,1697.099384,0.42002733825633254,0.82
athlete_001,1698.099384,0.28657328986099284,0.82
athlete_001,1699.099384,0.15311924146565314,0.82
athlete_001,1700.099384,0.08,0.759665193070315
athlete_001,1701.099384,0.08,0.6262111446749753
athlete_001,1702.099384,0.08,0.4927570962796356
athlete_001,1703.099384,0.08,0.3593030478842959
athlete_001,1704.099384,0.08,0.2258489994889562
athlete_001,1705.099384,0.1676050489063829,0.18
athlete_001,1706.091448,0.30000000000000066,0.18
athlete_001,1707.091448,0.3,0.18786802646240375
athlete_001,1708.091448,0.3,0.19573605292480753
athlete_001,1709.091448,0.3,0.2036040793872113
athlete_001,1710.091448,0.3,0.21147210584961507
athlete_001,1711.091448,0.3,0.21934013231201882
athlete_001,1712.091448,0.3072081587744226,0.22
athlete_001,1713.091448,0.31507618523682634,0.22
athlete_001,1714.091448,0.32294421169923015,0.22
athlete_001,1715.091448,0.3308122381616339,0.22
athlete_001,1716.091448,0.33868026462403766,0.22
athlete_001,1717.091448,0.3465482910864414,0.22
athlete_001,1718.091448,0.3544163175488452,0.22
athlete_001,1719.091448,0.362284344011249,0.22
athlete_001,1720.091448,0.37015237047365274,0.22
athlete_001,1721.091448,0.3780203969360565,0.22
athlete_001,1722.091448,0.3858884233984603,0.22
athlete_001,1723.091448,0.39375644986086406,0.22
athlete_001,1724.091448,0.4016244763232678,0.22
athlete_001,1725.091448,0.4094925027856716,0.22
athlete_001,1726.091448,0.4173605292480753,0.22
athlete_001,1727.091448,0.42522855571047913,0.22
athlete_001,1728.091448,0.4330965821728829,0.22
athlete_001,1729.091448,0.44096460863528664,0.22
athlete_001,1730.091448,0.44883263509769045,0.22
athlete_001,1731.091448,0.4567006615600942,0.22
athlete_001,1732.091448,0.46456868802249796,0.22
athlete_001,1733.091448,0.4724367144849017,0.22
athlete_001,1734.091448,0.48030474094730546,0.22
athlete_001,1735.091448,0.4881727674097093,0.22
athlete_001,1736.091448,0.49604079387211303,0.22
athlete_001,1737.091448,0.5039088203345168,0.22
athlete_001,1738.091448,0.5117768467969206,0.22
athlete_001,1739.091448,0.5196448732593243,0.22
athlete_001,1740.091448,0.5275128997217281,0.22
athlete_001,1741.091448,0.5353809261841319,0.22
athlete_001,1742.091448,0.5432489526465356,0.22
athlete_001,1743.091448,0.5511169791089394,0.22
athlete_001,1744.091448,0.5589850055713432,0.22
athlete_001,1745.091448,0.566853032033747,0.22
athlete_001,1746.091448,0.5747210584961506,0.22
athlete_001,1747.091448,0.5800000000000001,0.22258908495855448
athlete_001,1748.091448,0.5800000000000001,0.23045711142095818
athlete_001,1749.091448,0.5800000000000001,0.238325137883362
athlete_001,1750.091448,0.5800000000000001,0.24619316434576574
athlete_001,1751.091448,0.5800000000000001,0.25406119080816947
athlete_001,1752.091448,0.5800000000000001,0.2619292172705733
athlete_001,1753.091448,0.5800000000000001,0.2697972437329771
athlete_001,1754.091448,0.5800000000000001,0.2776652701953808
athlete_001,1755.091448,0.5800000000000001,0.2855332966577846
athlete_001,1756.091448,0.5800000000000001,0.2934013231201884
athlete_001,1757.091448,0.5800000000000001,0.3012693495825921
athlete_001,1758.091448,0.5800000000000001,0.3091373760449959
athlete_001,1759.091448,0.5800000000000001,0.3170054025073997
athlete_001,1760.091448,0.5800000000000001,0.3248734289698034
athlete_001,1761.091448,0.5800000000000001,0.33274145543220723
athlete_001,1762.013985,0.5800000000000001,0.33999999999999997
athlete_001,1763.013985,0.5800000000000001,0.3420665536976836
athlete_001,1764.013985,0.5800000000000001,0.3441331073953671
athlete_001,1765.013985,0.5800000000000001,0.34619966109305067
athlete_001,1766.013985,0.5800000000000001,0.3482662147907342
athlete_001,1767.013985,0.5800000000000001,0.35033276848841777
athlete_001,1768.013985,0.5800000000000001,0.3523993221861013
athlete_001,1769.013985,0.5800000000000001,0.3544658758837848
athlete_001,1770.013985,0.5800000000000001,0.35653242958146836
athlete_001,1771.013985,0.5800000000000001,0.3585989832791519
athlete_001,1772.013985,0.5800000000000001,0.36066553697683545
athlete_001,1773.013985,0.5800000000000001,0.362732090674519
athlete_001,1774.013985,0.5800000000000001,0.36479864437220255
athlete_001,1775.013985,0.5800000000000001,0.3668651980698861
athlete_001,1776.013985,0.5800000000000001,0.36893175176756965
athlete_001,1777.013985,0.5800000000000001,0.3709983054652532
athlete_001,1778.013985,0.5800000000000001,0.37306485916293675
athlete_001,1779.013985,0.5800000000000001,0.3751314128606203
athlete_001,1780.013985,0.5800000000000001,0.37719796655830384
athlete_001,1781.013985,0.5800000000000001,0.37926452025598734
athlete_001,1782.013985,0.5800000000000001,0.3813310739536709
athlete_001,1783.013985,0.5800000000000001,0.38339762765135443
athlete_001,1784.013985,0.5800000000000001,0.385464181349038
athlete_001,1785.013985,0.5800000000000001,0.38753073504672153
athlete_001,1786.013985,0.5800000000000001,0.3895972887444051
athlete_001,1787.013985,0.5800000000000001,0.3916638424420886
athlete_001,1788.013985,0.5800000000000001,0.3937303961397722
athlete_001,1789.013985,0.5800000000000001,0.3957969498374557
athlete_001,1790.013985,0.5800000000000001,0.3978635035351393
athlete_001,1791.013985,0.5800000000000001,0.3999300572328228
athlete_001,1792.013985,0.5800000000000001,0.40199661093050637
athlete_001,1793.013985,0.5800000000000001,0.4040631646281899
athlete_001,1794.013985,0.5800000000000001,0.4061297183258734
athlete_001,1795.013985,0.5800000000000001,0.40819627202355696
athlete_001,1796.013985,0.5800000000000001,0.4102628257212405
athlete_001,1797.013985,0.5800000000000001,0.41232937941892406
athlete_001,1798.013985,0.5800000000000001,0.4143959331166076
athlete_001,1799.013985,0.5800000000000001,0.41646248681429116
athlete_001,1800.013985,0.5800000000000001,0.4185290405119747
athlete_001,1801.013985,0.5800000000000001,0.42059559420965825
athlete_001,1802.013985,0.5800000000000001,0.4226621479073418
athlete_001,1803.013985,0.5800000000000001,0.42472870160502535
athlete_001,1804.013985,0.5800000000000001,0.4267952553027089
athlete_001,1805.013985,0.5800000000000001,0.4288618090003924
athlete_001,1806.013985,0.5800000000000001,0.430928362698076
athlete_001,1807.013985,0.5800000000000001,0.4329949163957595
athlete_001,1808.013985,0.5800000000000001,0.43506147009344304
athlete_001,1809.013985,0.5800000000000001,0.4371280237911266
athlete_001,1810.013985,0.5800000000000001,0.43919457748881013
athlete_001,1811.013985,0.5800000000000001,0.4412611311864937
athlete_001,1812.013985,0.5800000000000001,0.44332768488417723
athlete_001,1813.013985,0.5800000000000001,0.4453942385818608
athlete_001,1814.013985,0.5800000000000001,0.44746079227954433
athlete_001,1815.013985,0.5800000000000001,0.4495273459772279
athlete_001,1816.013985,0.5800000000000001,0.4515938996749114
athlete_001,1817.013985,0.5800000000000001,0.453660453372595
athlete_001,1818.013985,0.5800000000000001,0.45572700707027847
athlete_001,1819.013985,0.5800000000000001,0.45779356076796207
athlete_001,1820.013985,0.5800000000000001,0.45986011446564556
athlete_001,1821.013985,0.5800000000000001,0.4619266681633291
athlete_001,1822.013985,0.5800000000000001,0.46399322186101266
athlete_001,1823.013985,0.5800000000000001,0.46605977555869627
athlete_001,1824.013985,0.5800000000000001,0.46812632925637976
athlete_001,1825.013985,0.5800000000000001,0.4701928829540633
athlete_001,1826.013985,0.5800000000000001,0.47225943665174686
athlete_001,1827.013985,0.5800000000000001,0.4743259903494304
athlete_001,1828.013985,0.5800000000000001,0.47639254404711395
athlete_001,1829.013985,0.5800000000000001,0.47845909774479745
athlete_001,1830.013985,0.5800000000000001,0.48052565144248105
athlete_001,1831.013985,0.5800000000000001,0.48259220514016454
athlete_001,1832.013985,0.5800000000000001,0.48465875883784815
athlete_001,1833.013985,0.5800000000000001,0.48672531253553164
athlete_001,1834.013985,0.5800000000000001,0.48879186623321524
athlete_001,1835.013985,0.5800000000000001,0.49085841993089874
athlete_001,1836.013985,0.5800000000000001,0.4929249736285823
athlete_001,1837.013985,0.5800000000000001,0.49499152732626583
athlete_001,1838.013985,0.5800000000000001,0.4970580810239494
athlete_001,1839.013985,0.5800000000000001,0.49912463472163293
athlete_001,1840.013985,0.5800000000000001,0.5011911884193165
athlete_001,1841.013985,0.5800000000000001,0.503257742117
athlete_001,1842.013985,0.5800000000000001,0.5053242958146835
athlete_001,1843.013985,0.5800000000000001,0.5073908495123671
athlete_001,1844.013985,0.5800000000000001,0.5094574032100506
athlete_001,1845.013985,0.5800000000000001,0.5115239569077342
athlete_001,1846.013985,0.5800000000000001,0.5135905106054177
athlete_001,1847.013985,0.5800000000000001,0.5156570643031013
athlete_001,1848.013985,0.5800000000000001,0.5177236180007848
athlete_001,1849.013985,0.5800000000000001,0.5197901716984683
athlete_001,1850.013985,0.5800000000000001,0.5218567253961519
athlete_001,1851.013985,0.5800000000000001,0.5239232790938355
athlete_001,1852.013985,0.5800000000000001,0.525989832791519
athlete_001,1853.013985,0.5800000000000001,0.5280563864892025
athlete_001,1854.013985,0.5800000000000001,0.5301229401868861
athlete_001,1855.013985,0.5800000000000001,0.5321894938845696
athlete_001,1856.013985,0.5800000000000001,0.5342560475822532
athlete_001,1857.013985,0.5800000000000001,0.5363226012799367
athlete_001,1858.013985,0.5800000000000001,0.5383891549776203
athlete_001,1859.013985,0.5800000000000001,0.5404557086753039
athlete_001,1860.013985,0.5800000000000001,0.5425222623729873
athlete_001,1861.013985,0.5800000000000001,0.5445888160706709
athlete_001,1862.013985,0.5800000000000001,0.5466553697683545
athlete_001,1863.013985,0.5800000000000001,0.548721923466038
athlete_001,1864.013985,0.5800000000000001,0.5507884771637215
athlete_001,1865.013985,0.5800000000000001,0.5528550308614051
athlete_001,1866.013985,0.5800000000000001,0.5549215845590887
athlete_001,1867.013985,0.5800000000000001,0.5569881382567722
athlete_001,1868.013985,0.5800000000000001,0.5590546919544557
athlete_001,1869.013985,0.5800000000000001,0.5611212456521393
athlete_001,1870.013985,0.5800000000000001,0.5631877993498228
athlete_001,1871.013985,0.5800000000000001,0.5652543530475064
athlete_001,1872.013985,0.5800000000000001,0.5673209067451899
athlete_001,1873.013985,0.5800000000000001,0.5693874604428735
athlete_001,1874.013985,0.5800000000000001,0.571454014140557
athlete_001,1875.013985,0.5800000000000001,0.5735205678382405
athlete_001,1876.013985,0.5800000000000001,0.5755871215359241
athlete_001,1877.013985,0.5800000000000001,0.5776536752336077
athlete_001,1878.013985,0.5800000000000001,0.5797202289312912
athlete_001,1879.013985,0.5800000000000001,0.5817867826289747
athlete_001,1880.013985,0.5800000000000001,0.5838533363266583
athlete_001,1881.013985,0.5800000000000001,0.5859198900243417
athlete_001,1882.013985,0.5800000000000001,0.5879864437220254
athlete_001,1883.013985,0.5800000000000001,0.5900529974197088
athlete_001,1884.013985,0.5800000000000001,0.5921195511173925
athlete_001,1885.013985,0.5800000000000001,0.594186104815076
athlete_001,1886.013985,0.5800000000000001,0.5962526585127595
athlete_001,1887.013985,0.5800000000000001,0.598319212210443
athlete_001,1888.013985,0.5800000000000001,0.6003857659081266
athlete_001,1889.013985,0.5800000000000001,0.6024523196058101
athlete_001,1890.013985,0.5800000000000001,0.6045188733034936
athlete_001,1891.013985,0.5800000000000001,0.6065854270011772
athlete_001,1892.013985,0.5800000000000001,0.6086519806988608
athlete_001,1893.013985,0.5800000000000001,0.6107185343965442
athlete_001,1894.013985,0.5800000000000001,0.6127850880942278
athlete_001,1895.013985,0.5800000000000001,0.6148516417919114
athlete_001,1896.013985,0.5800000000000001,0.6169181954895949
athlete_001,1897.013985,0.5800000000000001,0.6189847491872785
athlete_001,1898.013985,0.5800000000000001,0.621051302884962
athlete_001,1899.013985,0.5800000000000001,0.6231178565826456
athlete_001,1900.013985,0.5800000000000001,0.6251844102803291
athlete_001,1901.013985,0.5800000000000001,0.6272509639780126
athlete_001,1902.013985,0.5800000000000001,0.6293175176756962
athlete_001,1903.013985,0.5800000000000001,0.6313840713733798
athlete_001,1904.013985,0.5800000000000001,0.6334506250710633
athlete_001,1905.013985,0.5800000000000001,0.6355171787687468
athlete_001,1906.013985,0.5800000000000001,0.6375837324664304
athlete_001,1907.013985,0.5800000000000001,0.6396502861641139
athlete_001,1908.013985,0.5800000000000001,0.6417168398617974
athlete_001,1909.013985,0.5800000000000001,0.643783393559481
athlete_001,1910.013985,0.5800000000000001,0.6458499472571646
athlete_001,1911.013985,0.5800000000000001,0.6479165009548481
athlete_001,1912.013985,0.5800000000000001,0.6499830546525317
athlete_001,1913.013985,0.5800000000000001,0.6520496083502152
athlete_001,1914.013985,0.5800000000000001,0.6541161620478988
athlete_001,1915.013985,0.5800000000000001,0.6561827157455823
athlete_001,1916.013985,0.5800000000000001,0.6582492694432658
athlete_001,1917.013985,0.5800000000000001,0.6603158231409494
athlete_001,1918.013985,0.5800000000000001,0.662382376838633
athlete_001,1919.013985,0.5800000000000001,0.6644489305363165
athlete_001,1920.013985,0.5800000000000001,0.666515484234
athlete_001,1921.013985,0.5800000000000001,0.6685820379316836
athlete_001,1922.013985,0.5800000000000001,0.6706485916293671
athlete_001,1923.013985,0.5800000000000001,0.6727151453270506
athlete_001,1924.013985,0.5800000000000001,0.6747816990247342
athlete_001,1925.013985,0.5800000000000001,0.6768482527224178
athlete_001,1926.013985,0.5800000000000001,0.6789148064201013
athlete_001,1927.013985,0.5800000000000001,0.6809813601177848
athlete_001,1928.013985,0.5800000000000001,0.6830479138154684
athlete_001,1929.013985,0.5800000000000001,0.685114467513152
athlete_001,1930.013985,0.5800000000000001,0.6871810212108355
athlete_001,1931.013985,0.5800000000000001,0.689247574908519
athlete_001,1932.013985,0.5800000000000001,0.6913141286062026
athlete_001,1933.013985,0.5800000000000001,0.6933806823038862
athlete_001,1934.013985,0.5800000000000001,0.6954472360015695
athlete_001,1935.013985,0.5800000000000001,0.6975137896992532
athlete_001,1936.013985,0.5800000000000001,0.6995803433969368
athlete_001,1937.013985,0.5800000000000001,0.7016468970946202
athlete_001,1938.013985,0.5800000000000001,0.7037134507923037
athlete_001,1939.013985,0.5800000000000001,0.7057800044899873
athlete_001,1940.013985,0.5800000000000001,0.707846558187671
athlete_001,1941.013985,0.5800000000000001,0.7099131118853544
athlete_001,1942.013985,0.5800000000000001,0.7119796655830379
athlete_001,1943.013985,0.5800000000000001,0.7140462192807215
athlete_001,1944.013985,0.5800000000000001,0.7161127729784051
athlete_001,1945.013985,0.5800000000000001,0.7181793266760886
athlete_001,1945.895004,0.5800000000000001,0.72
athlete_001,1946.895004,0.5800000000000001,0.7115646283434778
athlete_001,1947.895004,0.5800000000000001,0.7031292566869557
athlete_001,1948.895004,0.5800000000000001,0.6946938850304335
athlete_001,1949.895004,0.5800000000000001,0.6862585133739113
athlete_001,1950.895004,0.5800000000000001,0.6778231417173892
athlete_001,1951.895004,0.5800000000000001,0.669387770060867
athlete_001,1952.895004,0.5800000000000001,0.6609523984043448
athlete_001,1953.895004,0.5800000000000001,0.6525170267478226
athlete_001,1954.895004,0.5800000000000001,0.6440816550913006
athlete_001,1955.895004,0.5800000000000001,0.6356462834347784
athlete_001,1956.895004,0.5800000000000001,0.6272109117782562
athlete_001,1957.895004,0.5800000000000001,0.6187755401217341
athlete_001,1958.895004,0.5800000000000001,0.6103401684652119
athlete_001,1959.895004,0.5800000000000001,0.6019047968086897
athlete_001,1960.895004,0.5800000000000001,0.5934694251521675
athlete_001,1961.895004,0.5800000000000001,0.5850340534956454
athlete_001,1962.895004,0.5800000000000001,0.5765986818391232
athlete_001,1963.895004,0.5800000000000001,0.5681633101826011
athlete_001,1964.895004,0.5800000000000001,0.5597279385260789
athlete_001,1965.895004,0.5800000000000001,0.5512925668695567
athlete_001,1966.895004,0.5800000000000001,0.5428571952130345
athlete_001,1967.895004,0.5800000000000001,0.5344218235565125
athlete_001,1968.895004,0.5800000000000001,0.5259864518999903
athlete_001,1969.895004,0.5800000000000001,0.5175510802434681
athlete_001,1970.895004,0.5800000000000001,0.509115708586946
athlete_001,1971.895004,0.5800000000000001,0.5006803369304238
athlete_001,1972.895004,0.5800000000000001,0.4922449652739016
athlete_001,1973.895004,0.5800000000000001,0.48380959361737946
athlete_001,1974.895004,0.5800000000000001,0.4753742219608573
athlete_001,1975.895004,0.5800000000000001,0.46693885030433513
athlete_001,1976.895004,0.5800000000000001,0.458503478647813
athlete_001,1977.895004,0.5800000000000001,0.4500681069912908
athlete_001,1978.895004,0.5800000000000001,0.44163273533476866
athlete_001,1979.895004,0.5800000000000001,0.4331973636782465
athlete_001,1980.895004,0.5800000000000001,0.4247619920217243
athlete_001,1981.895004,0.5800000000000001,0.4163266203652022
athlete_001,1982.895004,0.5800000000000001,0.40789124870868
athlete_001,1983.895004,0.5800000000000001,0.39945587705215785
athlete_001,1984.895004,0.5800000000000001,0.39102050539563565
athlete_001,1985.895004,0.5800000000000001,0.3825851337391135
athlete_001,1986.895004,0.5800000000000001,0.3741497620825913
athlete_001,1987.895004,0.5800000000000001,0.3657143904260692
athlete_001,1988.895004,0.5800000000000001,0.357279018769547
athlete_001,1989.895004,0.5800000000000001,0.3488436471130249
athlete_001,1990.895004,0.5800000000000001,0.3404082754565027
athlete_001,1991.895004,0.5800000000000001,0.33197290379998057
athlete_001,1992.895004,0.5800000000000001,0.3235375321434584
athlete_001,1993.895004,0.5800000000000001,0.31510216048693623
athlete_001,1994.895004,0.5800000000000001,0.30666678883041404
athlete_001,1995.895004,0.5800000000000001,0.2982314171738919
athlete_001,1996.895004,0.5800000000000001,0.2897960455173697
athlete_001,1997.895004,0.5800000000000001,0.28136067386084757
